year,sex,address,agegp,death,pop
61,1,46,Y75_79,0,512
61,1,46,Y80_84,0,190
61,1,46,Y85ABO,0,66
62,1,01,Y00_04,0,110680
62,1,01,Y05_09,0,116772
62,1,01,Y10_14,0,116896
62,1,01,Y15_19,0,106041
62,1,01,Y20_24,1,92531
62,1,01,Y25_29,1,68315
62,1,01,Y30_34,2,65389
62,1,01,Y35_39,1,56914
62,1,01,Y40_44,3,70616
62,1,01,Y45_49,2,76570
62,1,01,Y50_54,2,58362
62,1,01,Y55_59,3,38330
62,1,01,Y60_64,8,26319
62,1,01,Y65_69,2,13739
62,1,01,Y70_74,1,7181
62,1,01,Y75_79,4,3262
62,1,01,Y80_84,0,1239
62,1,01,Y85ABO,0,486
62,1,02,Y00_04,0,65525
62,1,02,Y05_09,0,66001
62,1,02,Y10_14,0,63369
62,1,02,Y15_19,1,54618
62,1,02,Y20_24,0,46512
62,1,02,Y25_29,0,33871
62,1,02,Y30_34,2,34387
62,1,02,Y35_39,0,29263
62,1,02,Y40_44,2,32242
62,1,02,Y45_49,0,30940
62,1,02,Y50_54,3,22413
62,1,02,Y55_59,3,14388
62,1,02,Y60_64,2,9365
62,1,02,Y65_69,0,4784
62,1,02,Y70_74,1,2462
62,1,02,Y75_79,1,1047
62,1,02,Y80_84,0,393
62,1,02,Y85ABO,1,126
62,1,11,Y00_04,0,20274
62,1,11,Y05_09,0,22224
62,1,11,Y10_14,0,23124
62,1,11,Y15_19,0,20521
62,1,11,Y20_24,0,15883
62,1,11,Y25_29,0,8967
62,1,11,Y30_34,0,10192
62,1,11,Y35_39,0,9186
62,1,11,Y40_44,1,10831
62,1,11,Y45_49,1,11687
62,1,11,Y50_54,2,9049
62,1,11,Y55_59,0,6610
62,1,11,Y60_64,1,4764
62,1,11,Y65_69,1,2424
62,1,11,Y70_74,0,1321
62,1,11,Y75_79,0,531
62,1,11,Y80_84,0,163
62,1,11,Y85ABO,0,59
62,1,12,Y00_04,0,14975
62,1,12,Y05_09,0,15962
62,1,12,Y10_14,0,16159
62,1,12,Y15_19,0,14794
62,1,12,Y20_24,0,12912
62,1,12,Y25_29,0,7768
62,1,12,Y30_34,0,7326
62,1,12,Y35_39,0,6361
62,1,12,Y40_44,0,8262
62,1,12,Y45_49,0,9568
62,1,12,Y50_54,1,8135
62,1,12,Y55_59,1,4956
62,1,12,Y60_64,1,3372
62,1,12,Y65_69,0,2082
62,1,12,Y70_74,0,1243
62,1,12,Y75_79,1,536
62,1,12,Y80_84,0,209
62,1,12,Y85ABO,1,68
62,1,17,Y00_04,0,30264
62,1,17,Y05_09,0,32847
62,1,17,Y10_14,0,32733
62,1,17,Y15_19,0,28953
62,1,17,Y20_24,0,25040
62,1,17,Y25_29,0,16093
62,1,17,Y30_34,0,15698
62,1,17,Y35_39,0,13981
62,1,17,Y40_44,0,16018
62,1,17,Y45_49,0,15808
62,1,17,Y50_54,0,11711
62,1,17,Y55_59,0,7901
62,1,17,Y60_64,0,5301
62,1,17,Y65_69,1,2876
62,1,17,Y70_74,0,1555
62,1,17,Y75_79,0,640
62,1,17,Y80_84,0,212
62,1,17,Y85ABO,0,76
62,1,21,Y00_04,0,29959
62,1,21,Y05_09,0,31931
62,1,21,Y10_14,0,32826
62,1,21,Y15_19,0,30262
62,1,21,Y20_24,0,26490
62,1,21,Y25_29,0,16793
62,1,21,Y30_34,0,16150
62,1,21,Y35_39,0,14138
62,1,21,Y40_44,0,14623
62,1,21,Y45_49,0,13708
62,1,21,Y50_54,0,11023
62,1,21,Y55_59,0,7957
62,1,21,Y60_64,2,5808
62,1,21,Y65_69,2,3627
62,1,21,Y70_74,0,2068
62,1,21,Y75_79,0,1049
62,1,21,Y80_84,0,354
62,1,21,Y85ABO,0,128
62,1,22,Y00_04,1,13648
62,1,22,Y05_09,0,15740
62,1,22,Y10_14,0,17226
62,1,22,Y15_19,0,15577
62,1,22,Y20_24,0,12999
62,1,22,Y25_29,0,7634
62,1,22,Y30_34,1,7387
62,1,22,Y35_39,0,6970
62,1,22,Y40_44,0,8152
62,1,22,Y45_49,0,8069
62,1,22,Y50_54,1,5603
62,1,22,Y55_59,0,3809
62,1,22,Y60_64,1,2829
62,1,22,Y65_69,0,1600
62,1,22,Y70_74,0,871
62,1,22,Y75_79,0,351
62,1,22,Y80_84,0,121
62,1,22,Y85ABO,0,32
62,1,31,Y00_04,0,96590
62,1,31,Y05_09,0,96268
62,1,31,Y10_14,0,88195
62,1,31,Y15_19,0,76780
62,1,31,Y20_24,1,63771
62,1,31,Y25_29,1,45590
62,1,31,Y30_34,0,48837
62,1,31,Y35_39,0,40973
62,1,31,Y40_44,1,44495
62,1,31,Y45_49,2,42132
62,1,31,Y50_54,1,33235
62,1,31,Y55_59,3,23556
62,1,31,Y60_64,6,16575
62,1,31,Y65_69,0,9848
62,1,31,Y70_74,3,5520
62,1,31,Y75_79,4,2497
62,1,31,Y80_84,0,912
62,1,31,Y85ABO,0,374
62,1,32,Y00_04,0,53729
62,1,32,Y05_09,0,55650
62,1,32,Y10_14,0,51736
62,1,32,Y15_19,1,43683
62,1,32,Y20_24,0,35039
62,1,32,Y25_29,2,22299
62,1,32,Y30_34,0,22564
62,1,32,Y35_39,2,20857
62,1,32,Y40_44,0,31579
62,1,32,Y45_49,0,30329
62,1,32,Y50_54,2,19464
62,1,32,Y55_59,1,12806
62,1,32,Y60_64,1,8380
62,1,32,Y65_69,3,5403
62,1,32,Y70_74,3,3365
62,1,32,Y75_79,1,1612
62,1,32,Y80_84,0,730
62,1,32,Y85ABO,0,284
62,1,33,Y00_04,0,21885
62,1,33,Y05_09,0,23300
62,1,33,Y10_14,0,24386
62,1,33,Y15_19,0,22424
62,1,33,Y20_24,0,18532
62,1,33,Y25_29,0,11310
62,1,33,Y30_34,0,10894
62,1,33,Y35_39,0,9985
62,1,33,Y40_44,0,10642
62,1,33,Y45_49,0,9523
62,1,33,Y50_54,0,7157
62,1,33,Y55_59,0,5831
62,1,33,Y60_64,1,5076
62,1,33,Y65_69,2,3400
62,1,33,Y70_74,0,2069
62,1,33,Y75_79,0,1063
62,1,33,Y80_84,2,507
62,1,33,Y85ABO,0,207
62,1,34,Y00_04,0,25364
62,1,34,Y05_09,0,27610
62,1,34,Y10_14,0,29071
62,1,34,Y15_19,0,26608
62,1,34,Y20_24,0,21486
62,1,34,Y25_29,0,12645
62,1,34,Y30_34,0,13607
62,1,34,Y35_39,0,12689
62,1,34,Y40_44,1,12545
62,1,34,Y45_49,3,11513
62,1,34,Y50_54,2,9061
62,1,34,Y55_59,1,7802
62,1,34,Y60_64,1,6307
62,1,34,Y65_69,1,3744
62,1,34,Y70_74,1,1782
62,1,34,Y75_79,0,727
62,1,34,Y80_84,0,288
62,1,34,Y85ABO,0,139
62,1,35,Y00_04,0,32304
62,1,35,Y05_09,1,34236
62,1,35,Y10_14,0,37547
62,1,35,Y15_19,0,34265
62,1,35,Y20_24,1,28556
62,1,35,Y25_29,0,16796
62,1,35,Y30_34,0,16533
62,1,35,Y35_39,2,14940
62,1,35,Y40_44,0,15446
62,1,35,Y45_49,0,13539
62,1,35,Y50_54,3,10193
62,1,35,Y55_59,1,8225
62,1,35,Y60_64,2,6541
62,1,35,Y65_69,2,4601
62,1,35,Y70_74,2,2979
62,1,35,Y75_79,2,1573
62,1,35,Y80_84,0,647
62,1,35,Y85ABO,1,288
62,1,36,Y00_04,1,53130
62,1,36,Y05_09,0,53081
62,1,36,Y10_14,0,52198
62,1,36,Y15_19,0,49723
62,1,36,Y20_24,1,42741
62,1,36,Y25_29,0,26643
62,1,36,Y30_34,1,25853
62,1,36,Y35_39,0,23811
62,1,36,Y40_44,0,26798
62,1,36,Y45_49,1,24674
62,1,36,Y50_54,1,17672
62,1,36,Y55_59,3,12275
62,1,36,Y60_64,3,9418
62,1,36,Y65_69,2,5920
62,1,36,Y70_74,0,3569
62,1,36,Y75_79,0,1657
62,1,36,Y80_84,0,610
62,1,36,Y85ABO,0,255
62,1,37,Y00_04,0,65983
62,1,37,Y05_09,1,69067
62,1,37,Y10_14,0,72537
62,1,37,Y15_19,0,69567
62,1,37,Y20_24,1,59792
62,1,37,Y25_29,0,34965
62,1,37,Y30_34,0,34613
62,1,37,Y35_39,0,31753
62,1,37,Y40_44,0,29534
62,1,37,Y45_49,3,23792
62,1,37,Y50_54,2,18678
62,1,37,Y55_59,2,15294
62,1,37,Y60_64,1,12752
62,1,37,Y65_69,3,8322
62,1,37,Y70_74,1,4859
62,1,37,Y75_79,2,2144
62,1,37,Y80_84,0,828
62,1,37,Y85ABO,0,310
62,1,38,Y00_04,0,29868
62,1,38,Y05_09,0,33744
62,1,38,Y10_14,0,36003
62,1,38,Y15_19,0,34136
62,1,38,Y20_24,0,28171
62,1,38,Y25_29,0,16163
62,1,38,Y30_34,0,16052
62,1,38,Y35_39,0,14980
62,1,38,Y40_44,0,15119
62,1,38,Y45_49,0,12682
62,1,38,Y50_54,2,9965
62,1,38,Y55_59,1,8112
62,1,38,Y60_64,1,6645
62,1,38,Y65_69,0,4240
62,1,38,Y70_74,1,2152
62,1,38,Y75_79,0,817
62,1,38,Y80_84,1,308
62,1,38,Y85ABO,0,159
62,1,39,Y00_04,0,47482
62,1,39,Y05_09,0,52586
62,1,39,Y10_14,0,55503
62,1,39,Y15_19,2,53102
62,1,39,Y20_24,0,46246
62,1,39,Y25_29,0,26277
62,1,39,Y30_34,1,25015
62,1,39,Y35_39,1,22813
62,1,39,Y40_44,0,21565
62,1,39,Y45_49,3,17201
62,1,39,Y50_54,0,13314
62,1,39,Y55_59,2,11340
62,1,39,Y60_64,1,9539
62,1,39,Y65_69,1,6527
62,1,39,Y70_74,1,3507
62,1,39,Y75_79,2,1750
62,1,39,Y80_84,0,696
62,1,39,Y85ABO,0,273
62,1,40,Y00_04,0,33176
62,1,40,Y05_09,0,38882
62,1,40,Y10_14,0,42665
62,1,40,Y15_19,1,42202
62,1,40,Y20_24,1,35173
62,1,40,Y25_29,0,17404
62,1,40,Y30_34,0,17035
62,1,40,Y35_39,2,16910
62,1,40,Y40_44,2,16804
62,1,40,Y45_49,0,13623
62,1,40,Y50_54,1,10981
62,1,40,Y55_59,0,9062
62,1,40,Y60_64,2,7902
62,1,40,Y65_69,1,4850
62,1,40,Y70_74,0,2900
62,1,40,Y75_79,0,1440
62,1,40,Y80_84,0,538
62,1,40,Y85ABO,0,187
62,1,41,Y00_04,1,50173
62,1,41,Y05_09,0,57682
62,1,41,Y10_14,0,66383
62,1,41,Y15_19,0,64670
62,1,41,Y20_24,0,54281
62,1,41,Y25_29,0,27739
62,1,41,Y30_34,0,26100
62,1,41,Y35_39,0,27002
62,1,41,Y40_44,3,28705
62,1,41,Y45_49,1,23976
62,1,41,Y50_54,1,17906
62,1,41,Y55_59,2,13994
62,1,41,Y60_64,5,12845
62,1,41,Y65_69,5,8038
62,1,41,Y70_74,2,5168
62,1,41,Y75_79,2,2577
62,1,41,Y80_84,0,976
62,1,41,Y85ABO,0,384
62,1,42,Y00_04,0,53554
62,1,42,Y05_09,0,56332
62,1,42,Y10_14,0,55491
62,1,42,Y15_19,0,50638
62,1,42,Y20_24,0,41976
62,1,42,Y25_29,0,25350
62,1,42,Y30_34,0,24980
62,1,42,Y35_39,0,23116
62,1,42,Y40_44,0,28628
62,1,42,Y45_49,1,26984
62,1,42,Y50_54,1,18780
62,1,42,Y55_59,2,12877
62,1,42,Y60_64,3,10118
62,1,42,Y65_69,3,5966
62,1,42,Y70_74,1,3351
62,1,42,Y75_79,1,1610
62,1,42,Y80_84,1,600
62,1,42,Y85ABO,0,219
62,1,43,Y00_04,1,49496
62,1,43,Y05_09,0,56073
62,1,43,Y10_14,0,58377
62,1,43,Y15_19,1,54768
62,1,43,Y20_24,0,46470
62,1,43,Y25_29,0,26666
62,1,43,Y30_34,0,25906
62,1,43,Y35_39,1,24181
62,1,43,Y40_44,1,25421
62,1,43,Y45_49,0,22432
62,1,43,Y50_54,1,17968
62,1,43,Y55_59,2,14096
62,1,43,Y60_64,0,10694
62,1,43,Y65_69,0,6269
62,1,43,Y70_74,0,3347
62,1,43,Y75_79,0,1516
62,1,43,Y80_84,0,608
62,1,43,Y85ABO,0,199
62,1,44,Y00_04,0,7234
62,1,44,Y05_09,0,8348
62,1,44,Y10_14,0,8372
62,1,44,Y15_19,0,7323
62,1,44,Y20_24,0,5671
62,1,44,Y25_29,0,2860
62,1,44,Y30_34,0,2564
62,1,44,Y35_39,0,2987
62,1,44,Y40_44,0,4053
62,1,44,Y45_49,0,4026
62,1,44,Y50_54,0,2690
62,1,44,Y55_59,0,1638
62,1,44,Y60_64,0,1317
62,1,44,Y65_69,0,918
62,1,44,Y70_74,0,603
62,1,44,Y75_79,0,344
62,1,44,Y80_84,0,211
62,1,44,Y85ABO,0,92
62,1,45,Y00_04,0,19862
62,1,45,Y05_09,0,22355
62,1,45,Y10_14,0,22872
62,1,45,Y15_19,0,21338
62,1,45,Y20_24,0,16542
62,1,45,Y25_29,0,9656
62,1,45,Y30_34,0,9349
62,1,45,Y35_39,0,8879
62,1,45,Y40_44,0,11552
62,1,45,Y45_49,1,13093
62,1,45,Y50_54,0,11773
62,1,45,Y55_59,0,8342
62,1,45,Y60_64,0,5837
62,1,45,Y65_69,1,3501
62,1,45,Y70_74,0,1833
62,1,45,Y75_79,0,916
62,1,45,Y80_84,1,317
62,1,45,Y85ABO,0,135
62,1,46,Y00_04,0,18500
62,1,46,Y05_09,0,20807
62,1,46,Y10_14,0,20645
62,1,46,Y15_19,0,18588
62,1,46,Y20_24,1,13891
62,1,46,Y25_29,0,7932
62,1,46,Y30_34,0,7768
62,1,46,Y35_39,0,7567
62,1,46,Y40_44,0,8840
62,1,46,Y45_49,0,9566
62,1,46,Y50_54,0,8097
62,1,46,Y55_59,0,6277
62,1,46,Y60_64,0,4433
62,1,46,Y65_69,0,2622
62,1,46,Y70_74,0,1227
62,1,46,Y75_79,1,554
62,1,46,Y80_84,1,206
62,1,46,Y85ABO,0,76
63,1,01,Y00_04,1,107337
63,1,01,Y05_09,0,117166
63,1,01,Y10_14,0,119959
63,1,01,Y15_19,1,110650
63,1,01,Y20_24,0,100497
63,1,01,Y25_29,0,76518
63,1,01,Y30_34,1,66943
63,1,01,Y35_39,2,56802
63,1,01,Y40_44,2,61978
63,1,01,Y45_49,0,73707
63,1,01,Y50_54,1,65648
63,1,01,Y55_59,4,41028
63,1,01,Y60_64,5,29878
63,1,01,Y65_69,7,15947
63,1,01,Y70_74,4,8449
63,1,01,Y75_79,2,3635
63,1,01,Y80_84,1,1289
63,1,01,Y85ABO,0,520
63,1,02,Y00_04,0,66613
63,1,02,Y05_09,0,67778
63,1,02,Y10_14,0,65192
63,1,02,Y15_19,0,57627
63,1,02,Y20_24,0,51231
63,1,02,Y25_29,0,38144
63,1,02,Y30_34,1,36762
63,1,02,Y35_39,1,30673
63,1,02,Y40_44,1,30692
63,1,02,Y45_49,2,32943
63,1,02,Y50_54,0,24558
63,1,02,Y55_59,2,15086
63,1,02,Y60_64,1,10524
63,1,02,Y65_69,2,5234
63,1,02,Y70_74,1,2695
63,1,02,Y75_79,0,1158
63,1,02,Y80_84,0,432
63,1,02,Y85ABO,0,156
63,1,11,Y00_04,0,19471
63,1,11,Y05_09,0,21554
63,1,11,Y10_14,0,22950
63,1,11,Y15_19,0,21327
63,1,11,Y20_24,0,17525
63,1,11,Y25_29,0,10190
63,1,11,Y30_34,0,10007
63,1,11,Y35_39,0,9127
63,1,11,Y40_44,0,9829
63,1,11,Y45_49,1,11568
63,1,11,Y50_54,0,9619
63,1,11,Y55_59,0,6696
63,1,11,Y60_64,0,5352
63,1,11,Y65_69,1,2624
63,1,11,Y70_74,0,1477
63,1,11,Y75_79,0,599
63,1,11,Y80_84,0,200
63,1,11,Y85ABO,0,64
63,1,12,Y00_04,0,14561
63,1,12,Y05_09,0,15719
63,1,12,Y10_14,0,16233
63,1,12,Y15_19,0,14925
63,1,12,Y20_24,0,14029
63,1,12,Y25_29,0,8642
63,1,12,Y30_34,0,7475
63,1,12,Y35_39,0,6437
63,1,12,Y40_44,1,7262
63,1,12,Y45_49,0,9543
63,1,12,Y50_54,0,8525
63,1,12,Y55_59,1,5235
63,1,12,Y60_64,3,3766
63,1,12,Y65_69,0,2211
63,1,12,Y70_74,0,1324
63,1,12,Y75_79,0,622
63,1,12,Y80_84,1,220
63,1,12,Y85ABO,0,86
63,1,17,Y00_04,0,31123
63,1,17,Y05_09,0,33993
63,1,17,Y10_14,0,34150
63,1,17,Y15_19,0,30177
63,1,17,Y20_24,2,27583
63,1,17,Y25_29,0,18878
63,1,17,Y30_34,0,16564
63,1,17,Y35_39,1,14669
63,1,17,Y40_44,0,15207
63,1,17,Y45_49,1,17090
63,1,17,Y50_54,2,13117
63,1,17,Y55_59,1,8535
63,1,17,Y60_64,1,6009
63,1,17,Y65_69,1,3301
63,1,17,Y70_74,1,1787
63,1,17,Y75_79,0,741
63,1,17,Y80_84,0,245
63,1,17,Y85ABO,0,79
63,1,21,Y00_04,0,29344
63,1,21,Y05_09,0,31591
63,1,21,Y10_14,0,33057
63,1,21,Y15_19,0,31105
63,1,21,Y20_24,0,28432
63,1,21,Y25_29,0,18882
63,1,21,Y30_34,0,16564
63,1,21,Y35_39,0,14548
63,1,21,Y40_44,0,14095
63,1,21,Y45_49,0,14193
63,1,21,Y50_54,0,11816
63,1,21,Y55_59,1,8544
63,1,21,Y60_64,1,6356
63,1,21,Y65_69,0,3831
63,1,21,Y70_74,1,2226
63,1,21,Y75_79,0,1163
63,1,21,Y80_84,1,379
63,1,21,Y85ABO,0,141
63,1,22,Y00_04,0,13172
63,1,22,Y05_09,0,15151
63,1,22,Y10_14,0,17303
63,1,22,Y15_19,1,15821
63,1,22,Y20_24,0,13834
63,1,22,Y25_29,0,8498
63,1,22,Y30_34,0,7324
63,1,22,Y35_39,0,6913
63,1,22,Y40_44,0,7642
63,1,22,Y45_49,0,8222
63,1,22,Y50_54,0,5944
63,1,22,Y55_59,0,3938
63,1,22,Y60_64,0,3043
63,1,22,Y65_69,0,1780
63,1,22,Y70_74,0,975
63,1,22,Y75_79,0,388
63,1,22,Y80_84,0,135
63,1,22,Y85ABO,0,35
63,1,31,Y00_04,0,100918
63,1,31,Y05_09,0,101775
63,1,31,Y10_14,0,94026
63,1,31,Y15_19,0,84942
63,1,31,Y20_24,1,73286
63,1,31,Y25_29,1,54427
63,1,31,Y30_34,0,53178
63,1,31,Y35_39,2,44285
63,1,31,Y40_44,3,43460
63,1,31,Y45_49,0,46202
63,1,31,Y50_54,5,37204
63,1,31,Y55_59,2,25889
63,1,31,Y60_64,0,19201
63,1,31,Y65_69,2,11539
63,1,31,Y70_74,3,6408
63,1,31,Y75_79,2,2893
63,1,31,Y80_84,1,1099
63,1,31,Y85ABO,1,415
63,1,32,Y00_04,0,53776
63,1,32,Y05_09,0,56896
63,1,32,Y10_14,1,54562
63,1,32,Y15_19,0,46728
63,1,32,Y20_24,1,38802
63,1,32,Y25_29,0,25193
63,1,32,Y30_34,0,23494
63,1,32,Y35_39,0,21062
63,1,32,Y40_44,0,27913
63,1,32,Y45_49,1,34280
63,1,32,Y50_54,1,23062
63,1,32,Y55_59,2,14279
63,1,32,Y60_64,2,9534
63,1,32,Y65_69,2,5825
63,1,32,Y70_74,0,3606
63,1,32,Y75_79,3,1767
63,1,32,Y80_84,1,812
63,1,32,Y85ABO,0,315
63,1,33,Y00_04,0,20788
63,1,33,Y05_09,0,22055
63,1,33,Y10_14,0,24226
63,1,33,Y15_19,0,22841
63,1,33,Y20_24,0,19741
63,1,33,Y25_29,0,11946
63,1,33,Y30_34,0,10571
63,1,33,Y35_39,0,9962
63,1,33,Y40_44,0,10062
63,1,33,Y45_49,2,10179
63,1,33,Y50_54,1,7580
63,1,33,Y55_59,1,5915
63,1,33,Y60_64,1,5146
63,1,33,Y65_69,2,3517
63,1,33,Y70_74,1,2191
63,1,33,Y75_79,0,1205
63,1,33,Y80_84,0,512
63,1,33,Y85ABO,0,230
63,1,34,Y00_04,0,23974
63,1,34,Y05_09,0,26734
63,1,34,Y10_14,0,29008
63,1,34,Y15_19,0,27392
63,1,34,Y20_24,0,23199
63,1,34,Y25_29,0,13315
63,1,34,Y30_34,1,12945
63,1,34,Y35_39,0,12762
63,1,34,Y40_44,0,12301
63,1,34,Y45_49,0,12026
63,1,34,Y50_54,2,9555
63,1,34,Y55_59,1,7617
63,1,34,Y60_64,1,6786
63,1,34,Y65_69,2,3896
63,1,34,Y70_74,3,2062
63,1,34,Y75_79,2,772
63,1,34,Y80_84,0,322
63,1,34,Y85ABO,0,126
63,1,35,Y00_04,0,30986
63,1,35,Y05_09,0,32632
63,1,35,Y10_14,0,36776
63,1,35,Y15_19,0,34988
63,1,35,Y20_24,0,30470
63,1,35,Y25_29,0,17897
63,1,35,Y30_34,1,15648
63,1,35,Y35_39,1,15156
63,1,35,Y40_44,0,14874
63,1,35,Y45_49,0,14335
63,1,35,Y50_54,1,10654
63,1,35,Y55_59,3,8327
63,1,35,Y60_64,1,6907
63,1,35,Y65_69,2,4832
63,1,35,Y70_74,2,3137
63,1,35,Y75_79,0,1708
63,1,35,Y80_84,0,742
63,1,35,Y85ABO,1,287
63,1,36,Y00_04,0,52531
63,1,36,Y05_09,0,53175
63,1,36,Y10_14,0,53051
63,1,36,Y15_19,0,50560
63,1,36,Y20_24,2,46298
63,1,36,Y25_29,0,29125
63,1,36,Y30_34,0,25442
63,1,36,Y35_39,0,23773
63,1,36,Y40_44,0,25049
63,1,36,Y45_49,0,26624
63,1,36,Y50_54,0,19160
63,1,36,Y55_59,1,12728
63,1,36,Y60_64,3,10010
63,1,36,Y65_69,1,6408
63,1,36,Y70_74,3,3789
63,1,36,Y75_79,0,1861
63,1,36,Y80_84,0,631
63,1,36,Y85ABO,0,268
63,1,37,Y00_04,0,64618
63,1,37,Y05_09,0,66676
63,1,37,Y10_14,0,71921
63,1,37,Y15_19,1,70656
63,1,37,Y20_24,1,63343
63,1,37,Y25_29,0,37385
63,1,37,Y30_34,2,33275
63,1,37,Y35_39,0,31904
63,1,37,Y40_44,0,30197
63,1,37,Y45_49,0,25846
63,1,37,Y50_54,1,19484
63,1,37,Y55_59,3,15480
63,1,37,Y60_64,2,13743
63,1,37,Y65_69,1,8971
63,1,37,Y70_74,1,5190
63,1,37,Y75_79,3,2447
63,1,37,Y80_84,1,871
63,1,37,Y85ABO,0,341
63,1,38,Y00_04,0,28122
63,1,38,Y05_09,0,32172
63,1,38,Y10_14,0,35369
63,1,38,Y15_19,0,34321
63,1,38,Y20_24,1,30091
63,1,38,Y25_29,0,17486
63,1,38,Y30_34,0,15003
63,1,38,Y35_39,0,15166
63,1,38,Y40_44,0,14922
63,1,38,Y45_49,0,13518
63,1,38,Y50_54,1,10428
63,1,38,Y55_59,1,8138
63,1,38,Y60_64,1,6932
63,1,38,Y65_69,1,4587
63,1,38,Y70_74,3,2331
63,1,38,Y75_79,0,942
63,1,38,Y80_84,1,320
63,1,38,Y85ABO,1,153
63,1,39,Y00_04,0,44532
63,1,39,Y05_09,0,49813
63,1,39,Y10_14,0,54413
63,1,39,Y15_19,0,53449
63,1,39,Y20_24,1,48263
63,1,39,Y25_29,1,28087
63,1,39,Y30_34,0,23635
63,1,39,Y35_39,0,23045
63,1,39,Y40_44,1,21676
63,1,39,Y45_49,1,18585
63,1,39,Y50_54,0,13965
63,1,39,Y55_59,2,11322
63,1,39,Y60_64,1,9905
63,1,39,Y65_69,1,6982
63,1,39,Y70_74,3,3758
63,1,39,Y75_79,0,1885
63,1,39,Y80_84,1,757
63,1,39,Y85ABO,0,275
63,1,40,Y00_04,0,30489
63,1,40,Y05_09,0,35389
63,1,40,Y10_14,0,41017
63,1,40,Y15_19,1,42100
63,1,40,Y20_24,0,36994
63,1,40,Y25_29,0,18868
63,1,40,Y30_34,1,15800
63,1,40,Y35_39,1,16305
63,1,40,Y40_44,0,16676
63,1,40,Y45_49,4,14548
63,1,40,Y50_54,0,11569
63,1,40,Y55_59,0,8974
63,1,40,Y60_64,1,8101
63,1,40,Y65_69,5,5306
63,1,40,Y70_74,3,3023
63,1,40,Y75_79,0,1653
63,1,40,Y80_84,1,566
63,1,40,Y85ABO,0,199
63,1,41,Y00_04,0,47627
63,1,41,Y05_09,0,53544
63,1,41,Y10_14,1,64105
63,1,41,Y15_19,0,65197
63,1,41,Y20_24,0,57531
63,1,41,Y25_29,0,30384
63,1,41,Y30_34,0,25332
63,1,41,Y35_39,0,25912
63,1,41,Y40_44,2,27985
63,1,41,Y45_49,1,25920
63,1,41,Y50_54,3,19229
63,1,41,Y55_59,3,13910
63,1,41,Y60_64,2,13492
63,1,41,Y65_69,1,8763
63,1,41,Y70_74,3,5244
63,1,41,Y75_79,0,2858
63,1,41,Y80_84,0,1069
63,1,41,Y85ABO,0,430
63,1,42,Y00_04,0,53688
63,1,42,Y05_09,0,56061
63,1,42,Y10_14,0,56864
63,1,42,Y15_19,0,52763
63,1,42,Y20_24,1,46242
63,1,42,Y25_29,1,28766
63,1,42,Y30_34,0,25410
63,1,42,Y35_39,2,23598
63,1,42,Y40_44,1,26542
63,1,42,Y45_49,1,29251
63,1,42,Y50_54,0,21192
63,1,42,Y55_59,0,13653
63,1,42,Y60_64,0,11021
63,1,42,Y65_69,0,6727
63,1,42,Y70_74,1,3572
63,1,42,Y75_79,1,1808
63,1,42,Y80_84,0,692
63,1,42,Y85ABO,0,243
63,1,43,Y00_04,0,46681
63,1,43,Y05_09,0,53536
63,1,43,Y10_14,0,58088
63,1,43,Y15_19,0,55501
63,1,43,Y20_24,2,49673
63,1,43,Y25_29,0,29097
63,1,43,Y30_34,0,25379
63,1,43,Y35_39,2,24215
63,1,43,Y40_44,2,24316
63,1,43,Y45_49,1,23923
63,1,43,Y50_54,3,18950
63,1,43,Y55_59,2,14257
63,1,43,Y60_64,0,11784
63,1,43,Y65_69,2,6878
63,1,43,Y70_74,2,3660
63,1,43,Y75_79,0,1688
63,1,43,Y80_84,0,615
63,1,43,Y85ABO,0,212
63,1,44,Y00_04,0,6685
63,1,44,Y05_09,0,7767
63,1,44,Y10_14,0,8160
63,1,44,Y15_19,0,7605
63,1,44,Y20_24,0,5801
63,1,44,Y25_29,0,2938
63,1,44,Y30_34,0,2370
63,1,44,Y35_39,0,2702
63,1,44,Y40_44,0,3391
63,1,44,Y45_49,0,4030
63,1,44,Y50_54,0,2922
63,1,44,Y55_59,0,1650
63,1,44,Y60_64,0,1405
63,1,44,Y65_69,1,960
63,1,44,Y70_74,0,609
63,1,44,Y75_79,0,393
63,1,44,Y80_84,0,187
63,1,44,Y85ABO,0,95
63,1,45,Y00_04,0,18807
63,1,45,Y05_09,0,21443
63,1,45,Y10_14,0,22775
63,1,45,Y15_19,0,21684
63,1,45,Y20_24,0,17857
63,1,45,Y25_29,0,10305
63,1,45,Y30_34,0,9349
63,1,45,Y35_39,0,8661
63,1,45,Y40_44,0,10268
63,1,45,Y45_49,1,13602
63,1,45,Y50_54,0,12117
63,1,45,Y55_59,1,8783
63,1,45,Y60_64,1,6632
63,1,45,Y65_69,1,3797
63,1,45,Y70_74,0,2152
63,1,45,Y75_79,0,993
63,1,45,Y80_84,0,338
63,1,45,Y85ABO,0,151
63,1,46,Y00_04,0,17230
63,1,46,Y05_09,0,19459
63,1,46,Y10_14,0,20463
63,1,46,Y15_19,0,18810
63,1,46,Y20_24,0,14905
63,1,46,Y25_29,0,8442
63,1,46,Y30_34,0,7464
63,1,46,Y35_39,0,7284
63,1,46,Y40_44,0,7931
63,1,46,Y45_49,0,9760
63,1,46,Y50_54,0,8584
63,1,46,Y55_59,1,6390
63,1,46,Y60_64,1,4848
